Index	Topic	StartVerseId	EndVerseId	Votes	PassageLength	UsableRange	VotesPercentage
343155	renewal	49004023		2045	1	False	0.020594159113796577
343156	renewal	44003019		2040	1	False	0.02054380664652568
114313	employees	51003023		3763	1	False	0.023192889896947882
114314	employees	51004001		3317	1	False	0.020444011636507074
114315	employees	59005004		3288	1	False	0.02026527291553671
77008	conscience	58010022		3053	1	False	0.02351427955266644
77009	conscience	54001005		3015	1	False	0.023221602637173048
77010	conscience	54001019		2916	1	False	0.022459102252071844
77011	conscience	58013018		2890	1	False	0.02225884962568163
77012	conscience	44023001		2844	1	False	0.021904556517452788
77013	conscience	60003016		2843	1	False	0.021896854493360856
77014	conscience	45002015		2725	1	False	0.020988015650512955
77015	conscience	56001015		2598	1	False	0.020009858590837672
389370	strength	50004013		6430	1	False	0.033676029266197754
389371	strength	23041010		6002	1	False	0.0314344522015115
389372	strength	23040031		4908	1	False	0.025704813629626524
389373	strength	49006010		4208	1	False	0.02203868291635461
389374	strength	19073026		4169	1	False	0.02183442706232946
389375	strength	13016011		3889	1	False	0.02036797477702069
166161	gods love	43003016		10204	1	False	0.03652804576387074
166162	gods love	45005008		7419	1	False	0.0265583664761032
166163	gods love	36003017		6193	1	False	0.02216955972321163
166164	gods love	62003001		6122	1	False	0.021915395547473213
166165	gods love	62004016		6063	1	False	0.02170418869721171
340846	relationships	01002018		3696	1	False	0.02558865680321797
340847	relationships	20017017		3297	1	False	0.02282624498923421
340848	relationships	47006014		3052	1	False	0.02113002720871787
340849	relationships	60004008		3000	1	False	0.020770013638975623
79065	correcting a brother	48006001		6313	1	False	0.03367005162776806
79066	correcting a brother	40018015	40018017	5118	3	True	0.027296582327089643
79067	correcting a brother	40018015		4122	1	False	0.021984469002005375
263362	marriage reconciliation	58013004		2157	1	False	0.021930538045467487
122859	expectations	24029011		2484	1	False	0.027915130810033266
122860	expectations	20010028		2034	1	False	0.022858041895172165
122861	expectations	20023018		1992	1	False	0.02238604692978513
122862	expectations	19062005		1975	1	False	0.022195001348557043
122863	expectations	47009008		1962	1	False	0.02204890766879439
122864	expectations	40011028		1952	1	False	0.02193652791513081
122865	expectations	33006008		1923	1	False	0.021610626629506427
122866	expectations	58004012		1890	1	False	0.021239773442416614
122867	expectations	44003005		1868	1	False	0.020992537984356737
122868	expectations	20024014		1843	1	False	0.020711588600197787
24470	baptism and salvation	44002038		7468	1	False	0.03235407523578877
24471	baptism and salvation	60003021		6952	1	False	0.03011857673261965
24472	baptism and salvation	44022016		6559	1	False	0.028415958686601305
24473	baptism and salvation	41016016		6471	1	False	0.028034710879859284
24474	baptism and salvation	49002008	49002009	5490	2	True	0.0237846643069738
24475	baptism and salvation	43003005		5458	1	False	0.023646028740885793
24476	baptism and salvation	56003005		4794	1	False	0.020769340744559637
181354	gypsies	61002015		1105	1	False	0.05673067050005134
181355	gypsies	49005006	49005012	927	7	True	0.04759215525207927
181356	gypsies	43003016		890	1	False	0.04569257623986035
181357	gypsies	66001001		841	1	False	0.043176917548002874
181358	gypsies	62004001		713	1	False	0.0366054009651915
181359	gypsies	43003016	43003017	668	2	True	0.034295102166546874
181360	gypsies	43014006		645	1	False	0.033114282780572955
181361	gypsies	03020013		451	1	False	0.02315432795974946
181362	gypsies	62004008		446	1	False	0.022897628093233393
181363	gypsies	23041010		436	1	False	0.022384228360201253
181364	gypsies	50004006		436	1	False	0.022384228360201253
181365	gypsies	60005007		436	1	False	0.022384228360201253
181366	gypsies	06001009		436	1	False	0.022384228360201253
181367	gypsies	50004013		436	1	False	0.022384228360201253
181368	gypsies	43015013		436	1	False	0.022384228360201253
181369	gypsies	42001037		436	1	False	0.022384228360201253
181370	gypsies	24029011		436	1	False	0.022384228360201253
181371	gypsies	55001007		436	1	False	0.022384228360201253
181372	gypsies	45001016		436	1	False	0.022384228360201253
181373	gypsies	45012002		436	1	False	0.022384228360201253
181374	gypsies	58011001		436	1	False	0.022384228360201253
181375	gypsies	43001001		436	1	False	0.022384228360201253
181376	gypsies	48002020		436	1	False	0.022384228360201253
181377	gypsies	43015012		436	1	False	0.022384228360201253
181378	gypsies	43008032		435	1	False	0.02233288838689804
181379	gypsies	19150004		434	1	False	0.022281548413594823
181380	gypsies	02015020		426	1	False	0.021870828627169114
181381	gypsies	43008003		422	1	False	0.021665468733956257
181382	gypsies	46013001	46013013	418	13	True	0.021460108840743404
181383	gypsies	24035001	24035019	417	19	True	0.021408768867440187
181384	gypsies	43007001		417	1	False	0.021408768867440187
181385	gypsies	47011014		417	1	False	0.021408768867440187
181386	gypsies	45004013		417	1	False	0.021408768867440187
181387	gypsies	07009029		415	1	False	0.02130608892083376
181388	gypsies	43008001	43008059	415	59	True	0.02130608892083376
181389	gypsies	46014031		415	1	False	0.02130608892083376
181390	gypsies	45003016		415	1	False	0.02130608892083376
181391	gypsies	43015001		413	1	False	0.021203408974227334
444455	warriors	19144001		2531	1	False	0.022294059615249103
444456	warriors	49006011		2328	1	False	0.020505954478190404
148666	frustration	43016033		3879	1	False	0.031075505707991186
148667	frustration	23041010		3733	1	False	0.029905868215501702
148668	frustration	48006009		3242	1	False	0.02597236130582816
148669	frustration	19034018		2982	1	False	0.023889445223312638
148670	frustration	60005007		2742	1	False	0.02196675345483677
148671	frustration	40011028	40011029	2650	2	True	0.021229721610254357
148672	frustration	50004007		2644	1	False	0.02118165431604246
148673	frustration	45008028		2573	1	False	0.020612858001201682
39301	being sober	60005008		5912	1	False	0.031672050700995914
39302	being sober	60004007		4414	1	False	0.0236468930639709
86107	dating	55002022		4207	1	False	0.02817439057058666
86108	dating	47006014		4076	1	False	0.027297080096437183
86109	dating	46013004	46013007	3979	4	True	0.026647468523975353
86110	dating	46015033		3933	1	False	0.026339405304045004
86111	dating	01002018		3803	1	False	0.025468791856415752
86112	dating	46006018		3600	1	False	0.02410929547281007
86113	dating	01002024		3079	1	False	0.020620144655772835
86114	dating	47006014	47006015	3044	2	True	0.020385748727564962
312534	pleasing god	52002004		3567	1	False	0.023246417236367903
312535	pleasing god	58011006		3383	1	False	0.022047274883833085
312536	pleasing god	45012001	45012002	3128	2	True	0.0203854199930919
312537	pleasing god	45008008		3099	1	False	0.020196424731007606
451947	wife	49005033		3311	1	False	0.022138272265311582
451948	wife	20018022		3273	1	False	0.021884193634661674
451949	wife	58013004		3137	1	False	0.02097485958812517
215612	intercession	54002001		8360	1	False	0.024682537104998212
215613	intercession	45008026		7508	1	False	0.02216704408903428
280570	mustard seed	40017020		3520	1	False	0.052251877801858505
280571	mustard seed	40013031	40013032	2359	2	True	0.03501766469732506
280572	mustard seed	42017006		2205	1	False	0.032731645043493754
280573	mustard seed	40013031		2018	1	False	0.02995576403527002
280574	mustard seed	58011001		2000	1	False	0.02968856693287415
280575	mustard seed	40013032		1938	1	False	0.02876822135795505
280576	mustard seed	41004030	41004032	1748	3	True	0.025947807499332006
81020	covetousness	51003005		5315	1	False	0.04727974665528039
81021	covetousness	42012015		5310	1	False	0.04723526900085397
81022	covetousness	58013005		5120	1	False	0.04554511813265016
81023	covetousness	49005003		4431	1	False	0.039416097352690006
81024	covetousness	02020017		3694	1	False	0.032860091090236264
81025	covetousness	49005005		3145	1	False	0.02797644463421577
81026	covetousness	19119036		2801	1	False	0.02491638200967834
81027	covetousness	45007007		2552	1	False	0.022701394819242812
81028	covetousness	54006010		2307	1	False	0.02052198975234842
325678	promises of god	50004019		6340	1	False	0.022655155655927503
325679	promises of god	24029011		6109	1	False	0.021829707555530146
151315	generation to generation	19145004		2588	1	False	0.02058231733988659
146977	freedom	48005001		4217	1	False	0.04429063563416376
146978	freedom	47003017		3677	1	False	0.03861908162836617
146979	freedom	48005013		3576	1	False	0.037558290971726256
146980	freedom	60002016		3429	1	False	0.03601436793681469
146981	freedom	43008036		3323	1	False	0.034901062891232196
146982	freedom	23061001		3138	1	False	0.032958030500357095
146983	freedom	45006022		2641	1	False	0.027738100239465612
146984	freedom	59001025		2367	1	False	0.024860311725412764
146985	freedom	43008032		2352	1	False	0.024702768558585053
146986	freedom	19119045		2342	1	False	0.02459773978069991
146987	freedom	46006012		2190	1	False	0.023001302356845776
146988	freedom	42004018		1973	1	False	0.020722177876738225
187285	healing a broken heart	19034018		4315	1	False	0.05034242180299371
187286	healing a broken heart	20003005	20003006	4175	2	True	0.04870906396929287
187287	healing a broken heart	19147003		3121	1	False	0.03641221284985941
187288	healing a broken heart	66021004		3086	1	False	0.0360038733914342
187289	healing a broken heart	23041010		2596	1	False	0.03028712097348127
187290	healing a broken heart	19073026		2285	1	False	0.02665873321433155
187291	healing a broken heart	46013007		1899	1	False	0.02215533232998495
187292	healing a broken heart	47005007		1872	1	False	0.021840327604914073
187293	healing a broken heart	43014027		1846	1	False	0.021536989721512488
187294	healing a broken heart	40011028	40011030	1719	3	True	0.020055300829512443
445669	water baptism	60003021		4656	1	False	0.028029956413899392
445670	water baptism	44002038		4609	1	False	0.027747007970717847
445671	water baptism	44022016		4472	1	False	0.026922243359741856
445672	water baptism	41016016		4115	1	False	0.024773039227490547
445673	water baptism	43003005		3931	1	False	0.02366532617333301
445674	water baptism	44002041		3616	1	False	0.02176896958605245
445675	water baptism	48003027		3350	1	False	0.02016760180123775
346524	respecting your parents	02020012		5090	1	False	0.039699872086856144
346525	respecting your parents	49006001	49006004	4021	4	True	0.031362118990422114
346526	respecting your parents	51003020		3701	1	False	0.02886625276885159
346527	respecting your parents	49006001		3498	1	False	0.02728293763454279
346528	respecting your parents	20001008		2866	1	False	0.022353601846941004
346529	respecting your parents	49006004		2704	1	False	0.021090069572270925
346530	respecting your parents	05005016		2672	1	False	0.020840482950113873
346531	respecting your parents	20022006		2613	1	False	0.02038030761551181
300900	overcoming temptation	46010013		4712	1	False	0.04461698702774358
300901	overcoming temptation	59004007		3122	1	False	0.029561594545971025
300902	overcoming temptation	58002018		2378	1	False	0.02251680712053783
300903	overcoming temptation	58004015		2378	1	False	0.02251680712053783
300904	overcoming temptation	40006013		2207	1	False	0.020897642268724554
300905	overcoming temptation	19119011		2167	1	False	0.02051889025660449
300906	overcoming temptation	48005016		2133	1	False	0.020196951046302432
308541	people hurting you	24029011		2210	1	False	0.025414275693142745
308542	people hurting you	45012019		1781	1	False	0.020480916293885626
308543	people hurting you	66001001		1776	1	False	0.020423417932588922
326732	prophet muhammad	05018018		1930	1	False	0.026319737075372635
156323	giving to the needy	20019017		4783	1	False	0.021279719533029613
261270	mark of the beast	66020004		4474	1	False	0.025519050878393793
261271	mark of the beast	66019020		3916	1	False	0.022336299338352725
261272	mark of the beast	66013016		3895	1	False	0.022216518366415697
261273	mark of the beast	66013001	66013018	3807	18	True	0.02171457905544148
261274	mark of the beast	66013016	66013018	3723	3	True	0.02123545516769336
261275	mark of the beast	66013017		3624	1	False	0.020670773442847366
332001	pyramids	23019019	23019020	755	2	True	0.10179317783470405
332002	pyramids	43003016	43003017	746	2	True	0.10057974922475395
332003	pyramids	18003014		477	1	False	0.06431171632735608
332004	pyramids	40023027		470	1	False	0.0633679385196171
332005	pyramids	43004022		470	1	False	0.0633679385196171
332006	pyramids	58011001	58011040	462	40	True	0.06228933531077255
332007	pyramids	23019019		461	1	False	0.062154509909666984
332008	pyramids	66001001		460	1	False	0.062019684508561414
332009	pyramids	26028001	26028026	430	26	True	0.05797492247539436
332010	pyramids	26028002		430	1	False	0.05797492247539436
332011	pyramids	51002002		430	1	False	0.05797492247539436
332012	pyramids	43014002		430	1	False	0.05797492247539436
332013	pyramids	43014006		429	1	False	0.0578400970742888
332014	pyramids	60002001	60002025	267	25	True	0.035998382095186736
332015	pyramids	43004005		262	1	False	0.03532425508965889
332016	pyramids	43003002		262	1	False	0.03532425508965889
332017	pyramids	51002001	51002023	176	23	True	0.023729270594580017
205608	hurt feelings	49004032		3922	1	False	0.021934877685931924
205609	hurt feelings	40005044		3747	1	False	0.020956141430185343
205610	hurt feelings	45012019		3618	1	False	0.020234672990235007
131901	farewell	04006024	04006026	2329	3	True	0.030642317711759598
